Book,Line,Locus,Hero,Epithet,Speaker,Addressee,Greek
1,12,1.12,ΑΓΑΜΕΜΝΩΝ,θοὰς,,,Ἀτρεΐδης· ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν
1,12,1.12,ΑΓΑΜΕΜΝΩΝ,ἐπὶ,,,Ἀτρεΐδης· ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν
1,12,1.12,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης · ὃ γὰρ ἦλθε θοὰς,,,Ἀτρεΐδης· ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν
1,12,1.12,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης · ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν,,,Ἀτρεΐδης· ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν
1,12,1.12,ΑΓΑΜΕΜΝΩΝ,θοὰς ἐπὶ νῆας,,,Ἀτρεΐδης· ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν
1,12,1.12,ΑΓΑΜΕΜΝΩΝ,νῆας Ἀχαιῶν,,,Ἀτρεΐδης· ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαι,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,τε,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,καὶ,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,ἄλλοι,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,ἐϋκνήμιδες,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,Ἀχαιοί,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαι τε καὶ ἄλλοι,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,17,1.17,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,Chryses,Agamemnon; Greeks,"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,"
1,19,1.19,ΠΡΙΑΜΟΣ,ἐκπέρσαι,Chryses,Agamemnon; Greeks,"ἐκπέρσαι Πριάμοιο πόλιν, εὖ δ’ οἴκαδ’ ἱκέσθαι·"
1,19,1.19,ΠΡΙΑΜΟΣ,πόλιν,Chryses,Agamemnon; Greeks,"ἐκπέρσαι Πριάμοιο πόλιν, εὖ δ’ οἴκαδ’ ἱκέσθαι·"
1,19,1.19,ΠΡΙΑΜΟΣ,εὖ,Chryses,Agamemnon; Greeks,"ἐκπέρσαι Πριάμοιο πόλιν, εὖ δ’ οἴκαδ’ ἱκέσθαι·"
1,19,1.19,ΠΡΙΑΜΟΣ,δ’,Chryses,Agamemnon; Greeks,"ἐκπέρσαι Πριάμοιο πόλιν, εὖ δ’ οἴκαδ’ ἱκέσθαι·"
1,19,1.19,ΠΡΙΑΜΟΣ,οἴκαδ’,Chryses,Agamemnon; Greeks,"ἐκπέρσαι Πριάμοιο πόλιν, εὖ δ’ οἴκαδ’ ἱκέσθαι·"
1,19,1.19,ΠΡΙΑΜΟΣ,ἱκέσθαι,Chryses,Agamemnon; Greeks,"ἐκπέρσαι Πριάμοιο πόλιν, εὖ δ’ οἴκαδ’ ἱκέσθαι·"
1,24,1.24,ΑΓΑΜΕΜΝΩΝ,ἀλλ’,,,"ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,"
1,24,1.24,ΑΓΑΜΕΜΝΩΝ,οὐκ,,,"ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,"
1,24,1.24,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδῃ,,,"ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,"
1,24,1.24,ΑΓΑΜΕΜΝΩΝ,ἥνδανε,,,"ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,"
1,24,1.24,ΑΓΑΜΕΜΝΩΝ,θυμῷ,,,"ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,"
1,54,1.54,ΑΧΙΛΛΕΥΣ,δεκάτῃ,,,τῇ δεκάτῃ δ’ ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς·
1,54,1.54,ΑΧΙΛΛΕΥΣ,δ’,,,τῇ δεκάτῃ δ’ ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς·
1,54,1.54,ΑΧΙΛΛΕΥΣ,ἀγορὴν,,,τῇ δεκάτῃ δ’ ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς·
1,54,1.54,ΑΧΙΛΛΕΥΣ,δὲ,,,τῇ δεκάτῃ δ’ ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς·
1,54,1.54,ΑΧΙΛΛΕΥΣ,καλέσσατο,,,τῇ δεκάτῃ δ’ ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς·
1,54,1.54,ΑΧΙΛΛΕΥΣ,λαὸν,,,τῇ δεκάτῃ δ’ ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,τοῖσι,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,δ’,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,ἀνιστάμενος,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,μετέφη,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,πόδας,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,58,1.58,ΑΧΙΛΛΕΥΣ,ὠκὺς Ἀχιλλεύς,,,τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·
1,74,1.74,ΑΧΙΛΛΕΥΣ,ὦ,Calchas,Achilles,ὦ Ἀχιλεῦ κέλεαί με Διῒ φίλε μυθήσασθαι
1,74,1.74,ΑΧΙΛΛΕΥΣ,κέλεαί,Calchas,Achilles,ὦ Ἀχιλεῦ κέλεαί με Διῒ φίλε μυθήσασθαι
1,74,1.74,ΑΧΙΛΛΕΥΣ,με,Calchas,Achilles,ὦ Ἀχιλεῦ κέλεαί με Διῒ φίλε μυθήσασθαι
1,74,1.74,ΑΧΙΛΛΕΥΣ,φίλε,Calchas,Achilles,ὦ Ἀχιλεῦ κέλεαί με Διῒ φίλε μυθήσασθαι
1,74,1.74,ΑΧΙΛΛΕΥΣ,μυθήσασθαι,Calchas,Achilles,ὦ Ἀχιλεῦ κέλεαί με Διῒ φίλε μυθήσασθαι
1,74,1.74,ΑΧΙΛΛΕΥΣ,Ἀχιλεῦ κέλεαί,Calchas,Achilles,ὦ Ἀχιλεῦ κέλεαί με Διῒ φίλε μυθήσασθαι
1,74,1.74,ΑΧΙΛΛΕΥΣ,κέλεαί με Διῒ,Calchas,Achilles,ὦ Ἀχιλεῦ κέλεαί με Διῒ φίλε μυθήσασθαι
1,84,1.84,ΑΧΙΛΛΕΥΣ,τὸν,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,84,1.84,ΑΧΙΛΛΕΥΣ,δ’,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,84,1.84,ΑΧΙΛΛΕΥΣ,ἀπαμειβόμενος,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,84,1.84,ΑΧΙΛΛΕΥΣ,προσέφη,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,84,1.84,ΑΧΙΛΛΕΥΣ,πόδας,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,84,1.84,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,84,1.84,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,84,1.84,ΑΧΙΛΛΕΥΣ,ὠκὺς Ἀχιλλεύς,,,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,94,1.94,ΑΓΑΜΕΜΝΩΝ,ἀλλ’,Calchas,Achilles,"ἀλλ’ ἕνεκ’ ἀρητῆρος ὃν ἠτίμησ’ Ἀγαμέμνων,"
1,94,1.94,ΑΓΑΜΕΜΝΩΝ,ἕνεκ’,Calchas,Achilles,"ἀλλ’ ἕνεκ’ ἀρητῆρος ὃν ἠτίμησ’ Ἀγαμέμνων,"
1,94,1.94,ΑΓΑΜΕΜΝΩΝ,ἀρητῆρος,Calchas,Achilles,"ἀλλ’ ἕνεκ’ ἀρητῆρος ὃν ἠτίμησ’ Ἀγαμέμνων,"
1,94,1.94,ΑΓΑΜΕΜΝΩΝ,ὃν,Calchas,Achilles,"ἀλλ’ ἕνεκ’ ἀρητῆρος ὃν ἠτίμησ’ Ἀγαμέμνων,"
1,94,1.94,ΑΓΑΜΕΜΝΩΝ,ἠτίμησ’,Calchas,Achilles,"ἀλλ’ ἕνεκ’ ἀρητῆρος ὃν ἠτίμησ’ Ἀγαμέμνων,"
1,94,1.94,ΑΓΑΜΕΜΝΩΝ,ἀρητῆρος ὃν,Calchas,Achilles,"ἀλλ’ ἕνεκ’ ἀρητῆρος ὃν ἠτίμησ’ Ἀγαμέμνων,"
1,94,1.94,ΑΓΑΜΕΜΝΩΝ,ὃν ἠτίμησ’ Ἀγαμέμνων,Calchas,Achilles,"ἀλλ’ ἕνεκ’ ἀρητῆρος ὃν ἠτίμησ’ Ἀγαμέμνων,"
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,ἥρως,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,εὐρὺ,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,κρείων,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,ἥρως Ἀτρεΐδης εὐρὺ,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,ἥρως Ἀτρεΐδης εὐρὺ κρείων,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης εὐρὺ,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης εὐρὺ κρείων,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,εὐρὺ κρείων Ἀγαμέμνων,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,102,1.102,ΑΓΑΜΕΜΝΩΝ,κρείων Ἀγαμέμνων,,,ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,121,1.121,ΑΧΙΛΛΕΥΣ,τὸν,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,121,1.121,ΑΧΙΛΛΕΥΣ,δ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,121,1.121,ΑΧΙΛΛΕΥΣ,ἠμείβετ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,121,1.121,ΑΧΙΛΛΕΥΣ,ἔπειτα,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,121,1.121,ΑΧΙΛΛΕΥΣ,ποδάρκης,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,121,1.121,ΑΧΙΛΛΕΥΣ,δῖος,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,121,1.121,ΑΧΙΛΛΕΥΣ,ποδάρκης δῖος Ἀχιλλεύς,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,121,1.121,ΑΧΙΛΛΕΥΣ,δῖος Ἀχιλλεύς,,,τὸν δ’ ἠμείβετ’ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,κύδιστε,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,φιλοκτεανώτατε,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,πάντων,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη κύδιστε φιλοκτεανώτατε,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,κύδιστε φιλοκτεανώτατε,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,122,1.122,ΑΓΑΜΕΜΝΩΝ,κύδιστε φιλοκτεανώτατε πάντων,Achilles,Agamemnon,"Ἀτρεΐδη κύδιστε φιλοκτεανώτατε πάντων,"
1,130,1.130,ΑΓΑΜΕΜΝΩΝ,τὸν,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
1,130,1.130,ΑΓΑΜΕΜΝΩΝ,δ’,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
1,130,1.130,ΑΓΑΜΕΜΝΩΝ,ἀπαμειβόμενος,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
1,130,1.130,ΑΓΑΜΕΜΝΩΝ,προσέφη,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
1,130,1.130,ΑΓΑΜΕΜΝΩΝ,κρείων,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
1,130,1.130,ΑΓΑΜΕΜΝΩΝ,κρείων Ἀγαμέμνων,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
1,131,1.131,ΑΧΙΛΛΕΥΣ,δ’,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,131,1.131,ΑΧΙΛΛΕΥΣ,οὕτως,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,131,1.131,ΑΧΙΛΛΕΥΣ,ἀγαθός,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,131,1.131,ΑΧΙΛΛΕΥΣ,περ,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,131,1.131,ΑΧΙΛΛΕΥΣ,ἐὼν,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,131,1.131,ΑΧΙΛΛΕΥΣ,θεοείκελ’,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,131,1.131,ΑΧΙΛΛΕΥΣ,ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,131,1.131,ΑΧΙΛΛΕΥΣ,θεοείκελ’ Ἀχιλλεῦ,Agamemnon,Achilles,μὴ δ’ οὕτως ἀγαθός περ ἐὼν θεοείκελ’ Ἀχιλλεῦ
1,138,1.138,ΑΙΑΣ,ἢ,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΑΙΑΣ,τεὸν,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΑΙΑΣ,ἢ,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΑΙΑΣ,ἰὼν,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΑΙΑΣ,γέρας,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΑΙΑΣ,τεὸν ἢ Αἴαντος,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΑΙΑΣ,τεὸν ἢ Αἴαντος ἰὼν γέρας,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΑΙΑΣ,"τεὸν ἢ Αἴαντος ἰὼν γέρας , ἢ Ὀδυσῆος",Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,138,1.138,ΟΔΥΣΣΕΥΣ,ἢ,Agamemnon,Achilles,"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος"
1,145,1.145,ΑΙΑΣ,ἢ,Agamemnon,Achilles,ἢ Αἴας ἢ Ἰδομενεὺς ἢ δῖος Ὀδυσσεὺς
1,145,1.145,ΙΔΟΜΕΝΕΥΣ,ἢ,Agamemnon,Achilles,ἢ Αἴας ἢ Ἰδομενεὺς ἢ δῖος Ὀδυσσεὺς
1,145,1.145,ΙΔΟΜΕΝΕΥΣ,ἢ,Agamemnon,Achilles,ἢ Αἴας ἢ Ἰδομενεὺς ἢ δῖος Ὀδυσσεὺς
1,145,1.145,ΙΔΟΜΕΝΕΥΣ,Αἴας ἢ Ἰδομενεὺς ἢ δῖος,Agamemnon,Achilles,ἢ Αἴας ἢ Ἰδομενεὺς ἢ δῖος Ὀδυσσεὺς
1,145,1.145,ΙΔΟΜΕΝΕΥΣ,Ἰδομενεὺς ἢ δῖος,Agamemnon,Achilles,ἢ Αἴας ἢ Ἰδομενεὺς ἢ δῖος Ὀδυσσεὺς
1,145,1.145,ΟΔΥΣΣΕΥΣ,δῖος,Agamemnon,Achilles,ἢ Αἴας ἢ Ἰδομενεὺς ἢ δῖος Ὀδυσσεὺς
1,145,1.145,ΟΔΥΣΣΕΥΣ,δῖος Ὀδυσσεὺς,Agamemnon,Achilles,ἢ Αἴας ἢ Ἰδομενεὺς ἢ δῖος Ὀδυσσεὺς
1,148,1.148,ΑΧΙΛΛΕΥΣ,ἄρ’,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,148,1.148,ΑΧΙΛΛΕΥΣ,ὑπόδρα,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,148,1.148,ΑΧΙΛΛΕΥΣ,ἰδὼν,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,148,1.148,ΑΧΙΛΛΕΥΣ,προσέφη,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,148,1.148,ΑΧΙΛΛΕΥΣ,πόδας,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,148,1.148,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,148,1.148,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,148,1.148,ΑΧΙΛΛΕΥΣ,ὠκὺς Ἀχιλλεύς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,159,1.159,ΜΕΝΕΛΑΟΣ,τιμὴν,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,159,1.159,ΜΕΝΕΛΑΟΣ,ἀρνύμενοι,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,159,1.159,ΜΕΝΕΛΑΟΣ,σοί,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,159,1.159,ΜΕΝΕΛΑΟΣ,τε,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,159,1.159,ΜΕΝΕΛΑΟΣ,κυνῶπα,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,159,1.159,ΜΕΝΕΛΑΟΣ,τιμὴν ἀρνύμενοι Μενελάῳ σοί,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,159,1.159,ΜΕΝΕΛΑΟΣ,Μενελάῳ σοί,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,159,1.159,ΜΕΝΕΛΑΟΣ,σοί τε κυνῶπα,Achilles,Agamemnon,τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα
1,172,1.172,ΑΓΑΜΕΜΝΩΝ,τὸν,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
1,172,1.172,ΑΓΑΜΕΜΝΩΝ,δ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
1,172,1.172,ΑΓΑΜΕΜΝΩΝ,ἠμείβετ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
1,172,1.172,ΑΓΑΜΕΜΝΩΝ,ἔπειτα,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
1,172,1.172,ΑΓΑΜΕΜΝΩΝ,ἄναξ,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
1,172,1.172,ΑΓΑΜΕΜΝΩΝ,ἀνδρῶν,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
1,172,1.172,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
1,191,1.191,ΑΓΑΜΕΜΝΩΝ,τοὺς,,,"τοὺς μὲν ἀναστήσειεν, ὃ δ’ Ἀτρεΐδην ἐναρίζοι,"
1,191,1.191,ΑΓΑΜΕΜΝΩΝ,μὲν,,,"τοὺς μὲν ἀναστήσειεν, ὃ δ’ Ἀτρεΐδην ἐναρίζοι,"
1,191,1.191,ΑΓΑΜΕΜΝΩΝ,ἀναστήσειεν,,,"τοὺς μὲν ἀναστήσειεν, ὃ δ’ Ἀτρεΐδην ἐναρίζοι,"
1,191,1.191,ΑΓΑΜΕΜΝΩΝ,ὃ,,,"τοὺς μὲν ἀναστήσειεν, ὃ δ’ Ἀτρεΐδην ἐναρίζοι,"
1,191,1.191,ΑΓΑΜΕΜΝΩΝ,δ’,,,"τοὺς μὲν ἀναστήσειεν, ὃ δ’ Ἀτρεΐδην ἐναρίζοι,"
1,191,1.191,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδην,,,"τοὺς μὲν ἀναστήσειεν, ὃ δ’ Ἀτρεΐδην ἐναρίζοι,"
1,191,1.191,ΑΓΑΜΕΜΝΩΝ,ἐναρίζοι,,,"τοὺς μὲν ἀναστήσειεν, ὃ δ’ Ἀτρεΐδην ἐναρίζοι,"
