Book,Line,Locus,Hero,Epithet,Speaker,Addressee,Greek
23,155,23.155,ΑΧΙΛΛΕΥΣ,παραστάς,,,εἰ μὴ Ἀχιλλεὺς αἶψ’ Ἀγαμέμνονι εἶπε παραστάς·
23,156,23.156,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Achilles,Agamemnon,"Ἀτρεΐδη, σοὶ γάρ τε μάλιστά γε λαὸς Ἀχαιῶν"
23,161,23.161,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,"αὐτὰρ ἐπεὶ τό γ’ ἄκουσεν ἄναξ ἀνδρῶν Ἀγαμέμνων,"
23,168,23.168,ΑΧΙΛΛΕΥΣ,μεγάθυμος,,,δημὸν ἑλὼν ἐκάλυψε νέκυν μεγάθυμος Ἀχιλλεὺς
23,193,23.193,ΑΧΙΛΛΕΥΣ,ποδάρκης,,,ἔνθ’ αὖτ’ ἀλλ’ ἐνόησε ποδάρκης δῖος Ἀχιλλεύς·
23,193,23.193,ΑΧΙΛΛΕΥΣ,δῖος,,,ἔνθ’ αὖτ’ ἀλλ’ ἐνόησε ποδάρκης δῖος Ἀχιλλεύς·
23,218,23.218,ΑΧΙΛΛΕΥΣ,πάννυχος,,,φυσῶντες λιγέως· ὃ δὲ πάννυχος ὠκὺς Ἀχιλλεὺς
23,218,23.218,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,φυσῶντες λιγέως· ὃ δὲ πάννυχος ὠκὺς Ἀχιλλεὺς
23,221,23.221,ΠΑΤΡΟΚΛΟΣ,δειλοῖο,,,ψυχὴν κικλήσκων Πατροκλῆος δειλοῖο.
23,231,23.231,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,Πηλεΐδης δ’ ἀπὸ πυρκαϊῆς ἑτέρωσε λιασθεὶς
23,236,23.236,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Achilles,Agamemnon; leaders of the Greeks (Greek soldiers),"Ἀτρεΐδη τε καὶ ἄλλοι ἀριστῆες Παναχαιῶν,"
23,236,23.236,ΑΓΑΜΕΜΝΩΝ,ἄλλοι,Achilles,Agamemnon; leaders of the Greeks (Greek soldiers),"Ἀτρεΐδη τε καὶ ἄλλοι ἀριστῆες Παναχαιῶν,"
23,239,23.239,ΠΑΤΡΟΚΛΟΣ,Μενοιτιάδαο,Achilles,Agamemnon; leaders of the Greeks (Greek soldiers),ὀστέα Πατρόκλοιο Μενοιτιάδαο λέγωμεν
23,272,23.272,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Achilles,Agamemnon; leaders of the Greeks (Greek soldiers),Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,272,23.272,ΑΓΑΜΕΜΝΩΝ,ἄλλοι,Achilles,Agamemnon; leaders of the Greeks (Greek soldiers),Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,272,23.272,ΑΓΑΜΕΜΝΩΝ,ἐϋκνήμιδες,Achilles,Agamemnon; leaders of the Greeks (Greek soldiers),Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,272,23.272,ΑΓΑΜΕΜΝΩΝ,Ἀχαιοὶ,Achilles,Agamemnon; leaders of the Greeks (Greek soldiers),Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,287,23.287,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,"ὣς φάτο Πηλεΐδης, ταχέες δ’ ἱππῆες ἄγερθεν."
23,290,23.290,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"τῷ δ’ ἐπὶ Τυδεΐδης ὦρτο κρατερὸς Διομήδης,"
23,290,23.290,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,"τῷ δ’ ἐπὶ Τυδεΐδης ὦρτο κρατερὸς Διομήδης,"
23,293,23.293,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,τῷ δ’ ἄρ’ ἐπ’ Ἀτρεΐδης ὦρτο ξανθὸς Μενέλαος
23,293,23.293,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,τῷ δ’ ἄρ’ ἐπ’ Ἀτρεΐδης ὦρτο ξανθὸς Μενέλαος
23,296,23.296,ΑΙΝΕΙΑΣ,Ἀγχισιάδης,,,τὴν Ἀγαμέμνονι δῶκ’ Ἀγχισιάδης Ἐχέπωλος
23,333,23.333,ΑΧΙΛΛΕΥΣ,ποδάρκης,Nestor,Antilochus,καὶ νῦν τέρματ’ ἔθηκε ποδάρκης δῖος Ἀχιλλεύς.
23,333,23.333,ΑΧΙΛΛΕΥΣ,δῖος,Nestor,Antilochus,καὶ νῦν τέρματ’ ἔθηκε ποδάρκης δῖος Ἀχιλλεύς.
23,355,23.355,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"τῷ δ’ ἄρ’ ἐπ’ Ἀτρεΐδης δουρὶ κλειτὸς Μενέλαος,"
23,355,23.355,ΜΕΝΕΛΑΟΣ,κλειτὸς,,,"τῷ δ’ ἄρ’ ἐπ’ Ἀτρεΐδης δουρὶ κλειτὸς Μενέλαος,"
23,357,23.357,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,Τυδεΐδης ὄχ’ ἄριστος ἐὼν λάχ’ ἐλαυνέμεν ἵππους.
23,357,23.357,ΔΙΟΜΗΔΗΣ,ἄριστος,,,Τυδεΐδης ὄχ’ ἄριστος ἐὼν λάχ’ ἐλαυνέμεν ἵππους.
23,358,23.358,ΑΧΙΛΛΕΥΣ,μεταστοιχί,,,"στὰν δὲ μεταστοιχί, σήμηνε δὲ τέρματ’ Ἀχιλλεὺς"
23,358,23.358,ΑΧΙΛΛΕΥΣ,τέρματ’,,,"στὰν δὲ μεταστοιχί, σήμηνε δὲ τέρματ’ Ἀχιλλεὺς"
23,389,23.389,ΔΙΟΜΗΔΗΣ,Τυδεΐδην,,,"Τυδεΐδην, μάλα δ’ ὦκα μετέσσυτο ποιμένα λαῶν,"
23,398,23.398,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"Τυδεΐδης δὲ παρατρέψας ἔχε μώνυχας ἵππους,"
23,401,23.401,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,τῷ δ’ ἄρ’ ἐπ’ Ἀτρεΐδης εἶχε ξανθὸς Μενέλαος.
23,401,23.401,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,τῷ δ’ ἄρ’ ἐπ’ Ἀτρεΐδης εἶχε ξανθὸς Μενέλαος.
23,407,23.407,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαο,Antilochus,horses of Nestor,"ἵππους δ’ Ἀτρεΐδαο κιχάνετε, μὴ δὲ λίπησθον,"
23,425,23.425,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δ’ ἔδεισε καὶ Ἀντιλόχῳ ἐγεγώνει·
23,438,23.438,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,τὸν καὶ νεικείων προσέφη ξανθὸς Μενέλαος·
23,450,23.450,ΙΔΟΜΕΝΕΥΣ,πρῶτος,,,πρῶτος δ’ Ἰδομενεὺς Κρητῶν ἀγὸς ἐφράσαθ’ ἵππους·
23,472,23.472,ΔΙΟΜΗΔΗΣ,κρατερὸς,Idomeneus,leaders of the Greeks (Greek soldiers),Τυδέος ἱπποδάμου υἱὸς κρατερὸς Διομήδης.
23,473,23.473,ΑΙΑΣ,ταχὺς,,,τὸν δ’ αἰσχρῶς ἐνένιπεν Ὀϊλῆος ταχὺς Αἴας·
23,483,23.483,ΑΙΑΣ,ἄριστε,Idomeneus,Aias (son of Oileus),Αἶαν νεῖκος ἄριστε κακοφραδὲς ἄλλά τε πάντα
23,483,23.483,ΑΙΑΣ,κακοφραδὲς,Idomeneus,Aias (son of Oileus),Αἶαν νεῖκος ἄριστε κακοφραδὲς ἄλλά τε πάντα
23,486,23.486,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδην,Idomeneus,Aias (son of Oileus),"ἴστορα δ’ Ἀτρεΐδην Ἀγαμέμνονα θείομεν ἄμφω,"
23,488,23.488,ΑΙΑΣ,ταχὺς,,,"ὣς ἔφατ’, ὄρνυτο δ’ αὐτίκ’ Ὀϊλῆος ταχὺς Αἴας"
23,491,23.491,ΑΧΙΛΛΕΥΣ,αὐτὸς,,,εἰ μὴ Ἀχιλλεὺς αὐτὸς ἀνίστατο καὶ φάτο μῦθον·
23,499,23.499,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"ὣς φάτο, Τυδεΐδης δὲ μάλα σχεδὸν ἦλθε διώκων,"
23,529,23.529,ΜΕΝΕΛΑΟΣ,ἀγακλῆος,,,λείπετ’ ἀγακλῆος Μενελάου δουρὸς ἐρωήν·
23,534,23.534,ΑΧΙΛΛΕΥΣ,ποδάρκης,,,"τὸν δὲ ἰδὼν ᾤκτειρε ποδάρκης δῖος Ἀχιλλεύς,"
23,534,23.534,ΑΧΙΛΛΕΥΣ,δῖος,,,"τὸν δὲ ἰδὼν ᾤκτειρε ποδάρκης δῖος Ἀχιλλεύς,"
23,555,23.555,ΑΧΙΛΛΕΥΣ,ποδάρκης,,,"ὣς φάτο, μείδησεν δὲ ποδάρκης δῖος Ἀχιλλεὺς"
23,555,23.555,ΑΧΙΛΛΕΥΣ,δῖος,,,"ὣς φάτο, μείδησεν δὲ ποδάρκης δῖος Ἀχιλλεὺς"
23,651,23.651,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,"ὣς φάτο, Πηλεΐδης δὲ πολὺν καθ’ ὅμιλον Ἀχαιῶν"
23,658,23.658,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Achilles,Greeks,Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,658,23.658,ΑΓΑΜΕΜΝΩΝ,ἄλλοι,Achilles,Greeks,Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,658,23.658,ΑΓΑΜΕΜΝΩΝ,ἐϋκνήμιδες,Achilles,Greeks,Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,658,23.658,ΑΓΑΜΕΜΝΩΝ,Ἀχαιοὶ,Achilles,Greeks,Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
23,681,23.681,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,τὸν μὲν Τυδεΐδης δουρὶ κλυτὸς ἀμφεπονεῖτο
23,681,23.681,ΔΙΟΜΗΔΗΣ,κλυτὸς,,,τὸν μὲν Τυδεΐδης δουρὶ κλυτὸς ἀμφεπονεῖτο
23,700,23.700,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,Πηλεΐδης δ’ αἶψ’ ἄλλα κατὰ τρίτα θῆκεν ἄεθλα
23,708,23.708,ΑΙΑΣ,μέγας,,,"ὣς ἔφατ’, ὦρτο δ’ ἔπειτα μέγας Τελαμώνιος Αἴας,"
23,708,23.708,ΑΙΑΣ,Τελαμώνιος,,,"ὣς ἔφατ’, ὦρτο δ’ ἔπειτα μέγας Τελαμώνιος Αἴας,"
23,709,23.709,ΟΔΥΣΣΕΥΣ,πολύμητις,,,ἂν δ’ Ὀδυσεὺς πολύμητις ἀνίστατο κέρδεα εἰδώς.
23,709,23.709,ΟΔΥΣΣΕΥΣ,εἰδώς,,,ἂν δ’ Ὀδυσεὺς πολύμητις ἀνίστατο κέρδεα εἰδώς.
23,720,23.720,ΑΙΑΣ,οὔτ’,,,"οὔτ’ Αἴας δύνατο, κρατερὴ δ’ ἔχεν ἲς Ὀδυσῆος."
23,720,23.720,ΑΙΑΣ,κρατερὴ,,,"οὔτ’ Αἴας δύνατο, κρατερὴ δ’ ἔχεν ἲς Ὀδυσῆος."
23,722,23.722,ΑΙΑΣ,μέγας,,,δὴ τότε μιν προσέειπε μέγας Τελαμώνιος Αἴας·
23,722,23.722,ΑΙΑΣ,Τελαμώνιος,,,δὴ τότε μιν προσέειπε μέγας Τελαμώνιος Αἴας·
23,723,23.723,ΟΔΥΣΣΕΥΣ,διογενὲς,Aias (son of Telamon),Odysseus,διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ
23,723,23.723,ΟΔΥΣΣΕΥΣ,πολυμήχαν’,Aias (son of Telamon),Odysseus,διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ
23,729,23.729,ΟΔΥΣΣΕΥΣ,δεύτερος,,,"δεύτερος αὖτ’ ἀνάειρε πολύτλας δῖος Ὀδυσσεύς,"
23,729,23.729,ΟΔΥΣΣΕΥΣ,πολύτλας,,,"δεύτερος αὖτ’ ἀνάειρε πολύτλας δῖος Ὀδυσσεύς,"
23,729,23.729,ΟΔΥΣΣΕΥΣ,δῖος,,,"δεύτερος αὖτ’ ἀνάειρε πολύτλας δῖος Ὀδυσσεύς,"
23,734,23.734,ΑΧΙΛΛΕΥΣ,αὐτὸς,,,εἰ μὴ Ἀχιλλεὺς αὐτὸς ἀνίστατο καὶ κατέρυκε·
23,740,23.740,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,Πηλεΐδης δ’ αἶψ’ ἄλλα τίθει ταχυτῆτος ἄεθλα
23,747,23.747,ΠΑΤΡΟΚΛΟΣ,Ἰησονίδης,,,Πατρόκλῳ ἥρωϊ Ἰησονίδης Εὔνηος.
23,754,23.754,ΑΙΑΣ,ταχὺς,,,"ὣς ἔφατ’, ὄρνυτο δ’ αὐτίκ’ Ὀϊλῆος ταχὺς Αἴας,"
23,755,23.755,ΟΔΥΣΣΕΥΣ,πολύμητις,,,"ἂν δ’ Ὀδυσεὺς πολύμητις, ἔπειτα δὲ Νέστορος υἱὸς"
23,757,23.757,ΑΧΙΛΛΕΥΣ,μεταστοιχί,,,στὰν δὲ μεταστοιχί· σήμηνε δὲ τέρματ’ Ἀχιλλεύς.
23,757,23.757,ΑΧΙΛΛΕΥΣ,τέρματ’,,,στὰν δὲ μεταστοιχί· σήμηνε δὲ τέρματ’ Ἀχιλλεύς.
23,759,23.759,ΟΔΥΣΣΕΥΣ,δῖος,,,ἔκφερ’ Ὀϊλιάδης· ἐπὶ δ’ ὄρνυτο δῖος Ὀδυσσεὺς
23,763,23.763,ΟΔΥΣΣΕΥΣ,στήθεος,,,"στήθεος· ὣς Ὀδυσεὺς θέεν ἐγγύθεν, αὐτὰρ ὄπισθεν"
23,765,23.765,ΟΔΥΣΣΕΥΣ,δῖος,,,κὰδ δ’ ἄρα οἱ κεφαλῆς χέ’ ἀϋτμένα δῖος Ὀδυσσεὺς
23,768,23.768,ΟΔΥΣΣΕΥΣ,αὐτίκ’,,,"ἀλλ’ ὅτε δὴ πύματον τέλεον δρόμον, αὐτίκ’ Ὀδυσσεὺς"
23,776,23.776,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,οὓς ἐπὶ Πατρόκλῳ πέφνεν πόδας ὠκὺς Ἀχιλλεύς·
23,776,23.776,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,οὓς ἐπὶ Πατρόκλῳ πέφνεν πόδας ὠκὺς Ἀχιλλεύς·
23,778,23.778,ΟΔΥΣΣΕΥΣ,πολύτλας,,,"κρητῆρ’ αὖτ’ ἀνάειρε πολύτλας δῖος Ὀδυσσεύς,"
23,778,23.778,ΟΔΥΣΣΕΥΣ,δῖος,,,"κρητῆρ’ αὖτ’ ἀνάειρε πολύτλας δῖος Ὀδυσσεύς,"
23,779,23.779,ΑΙΑΣ,φαίδιμος,,,ὡς ἦλθε φθάμενος· ὃ δὲ βοῦν ἕλε φαίδιμος Αἴας.
23,789,23.789,ΑΙΑΣ,ἐμεῖ’,Antilochus,Greeks,"Αἴας μὲν γὰρ ἐμεῖ’ ὀλίγον προγενέστερός ἐστιν,"
23,798,23.798,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,αὐτὰρ Πηλεΐδης κατὰ μὲν δολιχόσκιον ἔγχος
23,811,23.811,ΑΙΑΣ,μέγας,,,"ὣς ἔφατ’, ὦρτο δ’ ἔπειτα μέγας Τελαμώνιος Αἴας,"
23,811,23.811,ΑΙΑΣ,Τελαμώνιος,,,"ὣς ἔφατ’, ὦρτο δ’ ἔπειτα μέγας Τελαμώνιος Αἴας,"
23,812,23.812,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"ἂν δ’ ἄρα Τυδεΐδης ὦρτο, κρατερὸς Διομήδης."
23,812,23.812,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,"ἂν δ’ ἄρα Τυδεΐδης ὦρτο, κρατερὸς Διομήδης."
23,820,23.820,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,Τυδεΐδης δ’ ἄρ’ ἔπειτα ὑπὲρ σάκεος μεγάλοιο
23,824,23.824,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,αὐτὰρ Τυδεΐδῃ δῶκεν μέγα φάσγανον ἥρως
23,826,23.826,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,αὐτὰρ Πηλεΐδης θῆκεν σόλον αὐτοχόωνον
23,828,23.828,ΑΧΙΛΛΕΥΣ,ποδάρκης,,,"ἀλλ’ ἤτοι τὸν ἔπεφνε ποδάρκης δῖος Ἀχιλλεύς,"
23,828,23.828,ΑΧΙΛΛΕΥΣ,δῖος,,,"ἀλλ’ ἤτοι τὸν ἔπεφνε ποδάρκης δῖος Ἀχιλλεύς,"
23,838,23.838,ΑΙΑΣ,Τελαμωνιάδης,,,ἂν δ’ Αἴας Τελαμωνιάδης καὶ δῖος Ἐπειός.
23,838,23.838,ΑΙΑΣ,δῖος,,,ἂν δ’ Αἴας Τελαμωνιάδης καὶ δῖος Ἐπειός.
23,842,23.842,ΑΙΑΣ,μέγας,,,τὸ τρίτον αὖτ’ ἔρριψε μέγας Τελαμώνιος Αἴας
23,842,23.842,ΑΙΑΣ,Τελαμώνιος,,,τὸ τρίτον αὖτ’ ἔρριψε μέγας Τελαμώνιος Αἴας
23,884,23.884,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,"αὐτὰρ Πηλεΐδης κατὰ μὲν δολιχόσκιον ἔγχος,"
23,887,23.887,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"ἂν μὲν ἄρ’ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,"
23,887,23.887,ΑΓΑΜΕΜΝΩΝ,κρείων,,,"ἂν μὲν ἄρ’ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,"
23,889,23.889,ΑΧΙΛΛΕΥΣ,ποδάρκης,,,τοῖσι δὲ καὶ μετέειπε ποδάρκης δῖος Ἀχιλλεύς·
23,889,23.889,ΑΧΙΛΛΕΥΣ,δῖος,,,τοῖσι δὲ καὶ μετέειπε ποδάρκης δῖος Ἀχιλλεύς·
23,890,23.890,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Achilles,Agamemnon,Ἀτρεΐδη· ἴδμεν γὰρ ὅσον προβέβηκας ἁπάντων
23,895,23.895,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,"ὣς ἔφατ’, οὐδ’ ἀπίθησεν ἄναξ ἀνδρῶν Ἀγαμέμνων·"
24,22,24.22,ΕΚΤΩΡ,δῖον,,,ὣς ὃ μὲν Ἕκτορα δῖον ἀείκιζεν μενεαίνων·
24,39,24.39,ΑΧΙΛΛΕΥΣ,ὀλοῷ,Apollo,gods,"ἀλλ’ ὀλοῷ Ἀχιλῆϊ θεοὶ βούλεσθ’ ἐπαρήγειν,"
24,50,24.50,ΕΚΤΩΡ,δῖον,Apollo,gods,"αὐτὰρ ὅ γ’ Ἕκτορα δῖον, ἐπεὶ φίλον ἦτορ ἀπηύρα,"
24,72,24.72,ΕΚΤΩΡ,θρασὺν,Zeus,Hera,λάθρῃ Ἀχιλλῆος θρασὺν Ἕκτορα· ἦ γάρ οἱ αἰεὶ
24,108,24.108,ΑΧΙΛΛΕΥΣ,πτολιπόρθῳ,Zeus,Thetis,Ἕκτορος ἀμφὶ νέκυι καὶ Ἀχιλλῆϊ πτολιπόρθῳ·
24,138,24.138,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,τὴν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
24,138,24.138,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τὴν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
24,145,24.145,ΠΡΙΑΜΟΣ,μεγαλήτορι,Zeus,Iris,ἄγγειλον Πριάμῳ μεγαλήτορι Ἴλιον εἴσω
24,151,24.151,ΑΧΙΛΛΕΥΣ,δῖος,Zeus,Iris,"νεκρὸν ἄγοι προτὶ ἄστυ, τὸν ἔκτανε δῖος Ἀχιλλεύς."
24,175,24.175,ΕΚΤΩΡ,δῖον,Iris,Priam,"λύσασθαί σ’ ἐκέλευσεν Ὀλύμπιος Ἕκτορα δῖον,"
24,180,24.180,ΑΧΙΛΛΕΥΣ,δῖος,Iris,Priam,"νεκρὸν ἄγοι προτὶ ἄστυ, τὸν ἔκτανε δῖος Ἀχιλλεύς."
24,217,24.217,ΠΡΙΑΜΟΣ,γέρων,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,θεοειδής,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,249,24.249,ΠΑΡΙΣ,δῖον,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,299,24.299,ΠΡΙΑΜΟΣ,θεοειδής,,,τὴν δ’ ἀπαμειβόμενος προσέφη Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,γέρων,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,γέρων,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,390,24.390,ΕΚΤΩΡ,δῖον,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,405,24.405,ΠΡΙΑΜΟΣ,γέρων,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,456,24.456,ΑΧΙΛΛΕΥΣ,οἶος,,,τῶν ἄλλων· Ἀχιλεὺς δ’ ἄρ’ ἐπιρρήσσεσκε καὶ οἶος·
24,469,24.469,ΠΡΙΑΜΟΣ,δ’,,,"Ἑρμείας· Πρίαμος δ’ ἐξ ἵππων ἆλτο χαμᾶζε,"
24,477,24.477,ΠΡΙΑΜΟΣ,μέγας,,,"τοὺς δ’ ἔλαθ’ εἰσελθὼν Πρίαμος μέγας, ἄγχι δ’ ἄρα στὰς"
24,483,24.483,ΠΡΙΑΜΟΣ,θεοειδέα,,,ὣς Ἀχιλεὺς θάμβησεν ἰδὼν Πρίαμον θεοειδέα·
24,486,24.486,ΑΧΙΛΛΕΥΣ,ἐπιείκελ’,Priam,Achilles,"μνῆσαι πατρὸς σοῖο θεοῖς ἐπιείκελ’ Ἀχιλλεῦ,"
24,509,24.509,ΕΚΤΩΡ,ἀνδροφόνοιο,,,τὼ δὲ μνησαμένω ὃ μὲν Ἕκτορος ἀνδροφόνοιο
24,513,24.513,ΑΧΙΛΛΕΥΣ,δῖος,,,"αὐτὰρ ἐπεί ῥα γόοιο τετάρπετο δῖος Ἀχιλλεύς,"
24,552,24.552,ΠΡΙΑΜΟΣ,γέρων,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,552,24.552,ΠΡΙΑΜΟΣ,θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,559,24.559,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
24,559,24.559,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·
24,572,24.572,ΑΧΙΛΛΕΥΣ,Πηλεΐδης,,,Πηλεΐδης δ’ οἴκοιο λέων ὣς ἆλτο θύραζε
24,589,24.589,ΑΧΙΛΛΕΥΣ,αὐτὸς,,,"αὐτὸς τόν γ’ Ἀχιλεὺς λεχέων ἐπέθηκεν ἀείρας,"
24,593,24.593,ΕΚΤΩΡ,δῖον,Achilles,Patroclus,εἰν Ἄϊδός περ ἐὼν ὅτι Ἕκτορα δῖον ἔλυσα
24,596,24.596,ΑΧΙΛΛΕΥΣ,δῖος,,,"ἦ ῥα, καὶ ἐς κλισίην πάλιν ἤϊε δῖος Ἀχιλλεύς,"
24,621,24.621,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,ἦ καὶ ἀναΐξας ὄϊν ἄργυφον ὠκὺς Ἀχιλλεὺς
24,629,24.629,ΠΡΙΑΜΟΣ,Δαρδανίδης,,,ἤτοι Δαρδανίδης Πρίαμος θαύμαζ’ Ἀχιλῆα
24,631,24.631,ΑΧΙΛΛΕΥΣ,Δαρδανίδην,,,αὐτὰρ ὃ Δαρδανίδην Πρίαμον θαύμαζεν Ἀχιλλεὺς
