Book,Line,Token,Lemma,POS,Morph,FilterReason
5,703,ὕστατον,ὕστατος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
5,703,ἐξενάριξαν,ἐξεναρίζω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
5,704,Πριάμοιο,Πρίαμος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
5,704,πάϊς,παῖς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
5,704,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
5,704,Ἄρης,Ἄρης,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
6,102,ἔφαθ̓,φημί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
6,102,κασιγνήτῳ,κασίγνητος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
6,102,ἀπίθησεν,ἀπιθέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,110,Τρώεσσιν,Τρώς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
6,110,ἐκέκλετο,κέλομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
6,110,μακρὸν,μακρός,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
6,116,ἄρα,ἄρα,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,116,ἀπέβη,ἀποβαίνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,237,Σκαιάς,Σκαιαί,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,237,πύλας,πύλη,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,237,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
6,237,φηγὸν,φηγός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,263,τὴν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,263,ἠμείβετ̓,ἀμείβω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
6,263,ἔπειτα,ἔπειτα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
6,312,μέν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,312,εὔχοντο,εὔχομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
6,312,Διὸς,Ζεύς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
6,312,κούρῃ,κόρη,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
6,312,μεγάλοιο,μέγας,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'})"
6,313,πρὸς,πρός,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
6,313,δώματ̓,δῶμα,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,313,Ἀλεξάνδροιο,Ἀλέξανδρος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
6,313,βεβήκει,βαίνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Plup', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,314,καλά,καλός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'})"
6,318,ἔνθ̓,ἔνθα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
6,318,εἰσῆλθε,εἰσέρχομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,318,Διῒ,Ζεύς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
6,318,ἄρα,ἄρα,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,325,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,325,νείκεσσεν,νεικέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,325,αἰσχροῖς,αἰσχρός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Dat'})"
6,325,ἐπέεσσι,ἔπος,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Dat'}",POS_not_ADJ_or_Part
6,342,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,342,προσέφη,πρόσφημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,359,τὴν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,359,ἠμείβετ̓,ἀμείβω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
6,359,ἔπειτα,ἔπειτα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
6,360,κάθιζ̓,καθίζω,VERB,"{'pos': 'VERB', 'person': '2', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Imp', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,360,Ἑλένη,Ἑλένη,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Voc'}",POS_not_ADJ_or_Part
6,360,φιλέουσά,φιλέω,VERB,"{'pos': 'VERB', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Part', 'voice': 'Act', 'gender': 'Fem', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'VERB', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Part', 'voice': 'Act', 'gender': 'Fem', 'case': 'Nom'})"
6,360,περ,πέρ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,369,ἄρα,ἄρα,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,369,ἀπέβη,ἀποβαίνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,374,ἔνδον,ἔνδον,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
6,374,ἀμύμονα,ἀμύμων,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'})"
6,374,τέτμεν,τέτμον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,374,ἄκοιτιν,ἄκοιτις,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,390,γυνὴ,γυνή,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Nom'}",POS_not_ADJ_or_Part
6,390,ταμίη,ταμία,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Nom'}",POS_not_ADJ_or_Part
6,390,ἀπέσσυτο,ἀποσεύω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
6,390,δώματος,δῶμα,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Gen'}",POS_not_ADJ_or_Part
6,391,τὴν,ὁ,DET,"{'pos': 'DET', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,391,αὐτὴν,αὐτός,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'})"
6,391,ὁδὸν,ὁδός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,391,αὖτις,αὖθις,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
6,391,ἐϋκτιμένας,ἐυκτίμενος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'})"
6,391,κατ̓,κατά,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
6,391,ἀγυιάς,ἀγυιά,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,401,ἀγαπητὸν,ἀγαπητός,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'})"
6,401,ἀλίγκιον,ἀλίγκιος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'})"
6,401,ἀστέρι,ἀστήρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
6,401,καλῷ,καλός,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'})"
6,402,τόν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,402,καλέεσκε,καλέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,402,Σκαμάνδριον,σκαμάνδριος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'})"
6,402,αὐτὰρ,ἀτάρ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,402,ἄλλοι,ἄλλος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'})"
6,403,Ἀστυάνακτ̓,Ἀστυάναξ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,403,γὰρ,γάρ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,403,ἐρύετο,ῥύομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
6,403,Ἴλιον,Ἴλιος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'})"
6,440,τὴν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,440,αὖτε,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
6,440,προσέειπε,προσεῖπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,466,παιδὸς,παῖς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
6,466,ὀρέξατο,ὀρέγω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
6,472,αὐτίκ̓,αὐτίκα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
6,472,ἀπὸ,ἀπό,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
6,472,κρατὸς,κράς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Gen'}",POS_not_ADJ_or_Part
6,472,κόρυθ̓,κόρυς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,472,εἵλετο,αἱρέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind'}",POS_not_ADJ_or_Part
6,472,φαίδιμος,φαίδιμος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'})"
6,473,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
6,473,τὴν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,473,μὲν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,473,κατέθηκεν,κατατίθημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
6,473,ἐπὶ,ἐπί,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
6,473,χθονὶ,χθών,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
6,494,ἄρα,ἄρα,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
6,494,κόρυθ̓,κόρυς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,494,εἵλετο,αἱρέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind'}",POS_not_ADJ_or_Part
6,495,ἵππουριν,ἵππουρις,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,520,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
6,520,προσέφη,πρόσφημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
7,1,πυλέων,πύλη,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Gen'}",POS_not_ADJ_or_Part
7,1,ἐξέσσυτο,ἐκσεύομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
7,2,Ἀλέξανδρος,Ἀλέξανδρος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
7,2,ἀδελφεός,ἀδελφός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
7,11,Ἠϊονῆα,Ἠϊονῆς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
7,11,βάλ̓,βάλλω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
7,11,ἔγχεϊ,ἔγχος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}",POS_not_ADJ_or_Part
7,11,ὀξυόεντι,ὀξυόεις,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'})"
7,12,αὐχέν̓,αὐχήν,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
7,12,ὑπὸ,ὑπό,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
7,54,ἔφαθ̓,φημί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
7,54,αὖτε,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
7,54,χάρη,χαίρω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Pass'}",POS_not_ADJ_or_Part
7,54,μέγα,μέγας,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
7,54,μῦθον,μῦθος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
7,66,μετ̓,μετά,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
7,66,ἀμφοτέροισιν,ἀμφότερος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'})"
7,66,ἔειπε,εἶπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
7,89,κατατεθνηῶτος,καταθνήσκω,VERB,"{'pos': 'VERB', 'number': 'Sing', 'tense': 'Perf', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Gen'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'VERB', 'number': 'Sing', 'tense': 'Perf', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Gen'})"
7,90,ποτ̓,ποτέ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
7,90,ἀριστεύοντα,ἀριστεύω,VERB,"{'pos': 'VERB', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'VERB', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Acc'})"
7,90,κατέκτανε,κατακτείνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
7,158,τάχ̓,τάχα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
7,158,ἀντήσειε,ἀντάω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Opt', 'voice': 'Act'}",POS_not_ADJ_or_Part
7,158,μάχης,μάχη,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Gen'}",POS_not_ADJ_or_Part
7,233,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
7,233,αὖτε,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
7,233,προσέειπε,προσεῖπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
7,263,ἀλλ̓,ἀλλά,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
7,263,ἀπέληγε,ἀπολήγω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
7,263,μάχης,μάχη,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Gen'}",POS_not_ADJ_or_Part
7,264,ἀλλ̓,ἀλλά,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
7,264,λίθον,λίθος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
7,264,εἵλετο,αἱρέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind'}",POS_not_ADJ_or_Part
7,264,χειρὶ,χείρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
7,264,παχείῃ,παχύς,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Fem', 'case': 'Dat'})"
7,287,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
7,287,αὖτε,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
7,287,προσέειπε,προσεῖπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
8,110,Τρωσὶν,Τρώς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
8,110,ἱπποδάμοις,ἱππόδαμος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'})"
8,110,ἰθύνομεν,ἰθύνω,VERB,"{'pos': 'VERB', 'person': '1', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Sub', 'voice': 'Act'}",POS_not_ADJ_or_Part
8,110,ὄφρα,ὄφρα,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
8,110,καὶ,καί,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
